품목명,HS코드
허브(코스터 브레이킹허브(coaster braking hub)와 허브브레이크(hub brake)는 제외한다),8714931000
프리휠(free-wheel) 스프로켓 휠(sprocket-wheel),8714932000
브레이크,8714941000
페달,8714961000
크랭크 기어(crankgear),8714962000
유모차와 그 부분품,8715000000
트레일러와 세미트레일러(이동주택형으로서 주거용과 캠핑용으로 한정한다),8716100000
농업용 자동적재식이나 자동양하식 트레일러와 세미트레일러,8716200000
탱커 트레일러(tanker trailer)와 탱커 세미트레일러(tanker semi-trailer),8716310000
그 밖의 트레일러와 세미트레일러,8716400000
손수레,8716801000
우마차,8716802000
썰매,8716803000
트레일러와 세미트레일러의 것,8716901000
글라이더와 행글라이더,8801001000
기구와 비행선,8801009010
군용,8802111000
프로펠러식,8802201000
터보프로펠러식,8802202000
터보제트식,8802203000
우주선,88026010
인공위성,8802601010
우주선 발사체,8802602000
서보비틀(suborbital) 발사체,8802603000
낙하산(조종 가능한 낙하산과 패러글라이더를 포함한다),8804001000
로토슈트(rotochute),8804002000
부분품과 부속품,88040090
낙하산(조종 가능한 낙하산과 패러글라이더를 포함한다)의 것,8804009010
로토슈트(rotochute)의 것,8804009020
항공기 발진장치,88051010
군용ㆍ경찰용,8805101010
갑판 착륙장치나 이와 유사한 장치,88051020
모의공중전장치,8805211000
그 밖의 지상비행 훈련장치,88052910
승객 수송용으로 설계제작된 것,8806100000
최대이륙중량이 250그램 이하인 것,8806210000
최대이륙중량이 250그램을 초과하고 7킬로그램 이하인 것,8806220000
최대이륙중량이 7킬로그램을 초과하고 25킬로그램 이하인 것,8806230000
최대이륙중량이 25킬로그램을 초과하고 150킬로그램 이하인 것,8806240000
프로펠러ㆍ로터(rotor)와 이들의 부분품,8807100000
이착륙장치와 그 부분품,8807200000
비행기의 부분품,8807301000
헬리콥터의 부분품,8807302000
무인기의 부분품,8807303000
글라이더나 행글라이더의 것,8807901000
우주선(인공위성을 포함한다)의 것,8807902000
"순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)",8901100000
탱커(tanker),8901200000
냉동선(소호 제8901.20호의 것은 제외한다),8901300000
화물선,8901901000
화객선,8901902000
어선,89020010
철강선,8902001010
에프알피(FRP)선,8902001020
목조선,8902001030
어획물의 가공용이나 저장용 선박,89020020
어획물의 가공선ㆍ저장선,8902002010
모터가 결합되었거나 결합되도록 설계된 것[짐을 싣지 않은 순중량(모터를 제외한다)이 100 킬로그램 이하인 것으로 한정한다],8903110000
모터를 사용하도록 설계되지 않은 것[짐을 싣지 않은 순중량이 100 킬로그램 이하인 것으로 한정한다],8903120000
길이가 7.5미터 이하인 것,8903210000
길이가 7.5미터를 초과하고 24미터 이하인 것,8903220000
길이가 24미터를 초과하는 것,8903230000
아웃보드 모터보트(outboard motorboat),8903931000
예인선,8904001000
푸셔크라프트(pusher craft),8904002000
준설선,8905100000
시추대,8905201000
작업대,8905202000
조명선,8905901000
소방선,8905902000
기중기선,8905903000
해난구조선,8905905000
시추선,8905907000
부선거(艀船渠),8905908000
군함,8906100000
공기주입식 부교,8907100000
부교(소호 제8907.10호의 것은 제외한다),8907901000
탱크,8907902000
코퍼댐(coffer-dam),8907903000
부잔교(landing stage),8907904000
부표,8907905000
수로부표,8907906000
해체용 선박,8908001000
광섬유ㆍ광섬유 다발과 광섬유 케이블,9001100000
편광재료(polarizing material)로 만든 판,9001200000
콘택트렌즈,9001300000
유리로 만든 안경렌즈,9001400000
시력 교정용,9001501000
프리즘,9001901000
반사경,9001902000
그 밖의 렌즈,9001903000
사진기용,9002111000
촬영기ㆍ비디오카메라용,9002119010
영사기용,9002119020
현미경용,9002191000
귀금속을 사용한 것,9003191000
시력교정용 안경,9004901000
3D 입체영상용 안경(능동방식인지 수동방식인지에 상관없다),9004902000
쌍안경,9005100000
부분품과 부속품(장착구를 포함한다),9005900000
수중촬영용ㆍ공중측량용ㆍ장기(臟器)의 내과나 외과 검사용으로 특별히 설계된 사진기와 법정비교용 사진기,9006300000
즉석인화 사진기,9006400000
특수용도 사진기,9006531000
일회용사진기,9006539010
섬광기구(전자식 방전램프를 사용한 것으로 한정한다),9006610000
카메라용,9006910000
촬영기,9007100000
영사기,9007200000
촬영기용,9007910000
투영기ㆍ확대기와 축소기,9008500000
인쇄 제판용,9010101000
반도체 제조용 현상기,9010501000
영사용 스크린,9010600000
제9010.50-1000호의 것,9010901010
소호 제9010.50호 및 제9010.60호의 것(반도체 제조용은 제외한다),9010902000
반도체 웨이퍼나 레티클의 취급과 이송용으로 특별히 고안된 장치가 부착된 것,9011101000
마이크로 사진용,90112010
금속 현미경,9011802000
생물 현미경,9011804000
"제9011.10-1000호, 제9011.20-1010호의 것",9011901000
현미경,90121010
일렉트론 빔 현미경(반도체 웨이퍼나 레티클의 취급과 이송용으로 특별히 고안된 장치가 부착된 것으로 한정한다),9012101010
회절기기(diffraction apparatus),9012102000
제9012.10-1010호의 것,9012901000
이 류나 제16부의 기기 부분품용 망원경,9013101000
레이저기기[레이저 다이오드(laser diode)는 제외한다],9013200000
"확대경, 루페, 섬유 카운터",9013802000
도어아이,9013803000
무기용 망원 조준기 또는 잠망경의 것,9013902000
자이로(gyro)식,90141010
자기식,90141020
항공용이나 우주항행용 기기[컴퍼스(compass)는 제외한다],9014200000
초음파 어군탐지기 ,9014801000
거리측정기,9015100000
경위의(經緯儀)와 시거의(視距儀),9015200000
수준기(水準器),9015300000
사진측량기기,9015400000
토지 측량용,9015801000
수로 측량용,9015802000
해양 측량용,9015803000
수리 계측용,9015804000
기상 관측용,9015805000
직시식,9016001000
전자식,9016002000
플로터,9017101000
제도용구,90172010
설계용구,90172020
계산용구,9017203000
마이크로미터,9017301000
다이알 게이지류,9017302000
버니어 캘리퍼스(Vernier callipers),9017303000
눈금이 든 곧은 자와 줄자,9017801000
플로터용 인쇄회로조립품(제8534호의 인쇄회로로 구성된 것으로 한정한다),9017909010
심전계,9018111000
초음파 영상진단기,9018121000
자기공명 촬영기기,9018131000
신티그래픽(scintigraphic)식 진단기기,9018140000
뇌파계,9018191000
청력검사용 기구,9018192000
혈압 측정기기,9018194000
환자 감시장치,9018197000
자외선이나 적외선 응용기기,9018201000
주사기(바늘이 부착되었는지에 상관없다),9018310000
주사침,9018321000
봉합침,9018322000
수혈세트와 수액세트,9018391000
카테터(catheter),9018392000
치과용 드릴 엔진,9018411000
치과용 버(bur),9018491000
치과용 유닛,9018492000
치석 제거기,9018493000
안과용 기기,90185010
임신진단기,9018901000
외과수술용 기기,90189020
산부인과용 기기,9018903000
"내시경(위내시경, 복막경, 방광경과 이와 유사한 것으로 한정한다)",9018904000
인공신장기(인공신장기용 투석기를 포함한다),9018905000
경피전기신경자극기,9018906000
수의과용 기기,9018907000
피부과용 기기,90189081
기계요법용 기기,9019101000
마사지용 기기,9019102000
심리학적 적성검사용 기기,9019103000
산소 흡입기,9019202000
에어로졸 치료기,9019203000
인공호흡기,9019204000
가스마스크,9020001000
그 밖의 호흡용 기기,9020008000
스크루ㆍ스테이플ㆍ핀과 그 밖에 이와 유사한 것,9021101000
의치,9021210000
인공관절,9021310000
인공수정체,9021391000
보청기(부분품과 부속품은 제외한다),9021400000
심장박동기(부분품과 부속품은 제외한다),9021500000
스크루ㆍ스테이플ㆍ핀과 그 밖에 이와 유사한 것으로 인체에 삽입되는 것(정형외과용이나 골절치료용의 것을 제외한다),90219010
스텐트,9021901010
컴퓨터 단층촬영기기,9022120000
기타(치과용으로 한정한다),9022130000
내과용ㆍ외과용,90221410
혈관조영 촬영장치,9022141020
뼈(골)밀도측정기,9022141030
수의과용,9022142000
물리ㆍ화학시험용,9022191000
내과용ㆍ외과용ㆍ치과용,90222110
선형 가속치료 장치,9022211020
코발트 60 치료기,9022211030
엑스선관,9022300000
기기,90229010
엑스선 발생기,9022901010
엑스선의 스크린,9022901020
엑스선용 고압발생기,9022901030
엑스선을 사용하는 기기의 것,9022909010
인체나 동물의 해부 전시모형,9023001000
경도시험기,9024101000
항장력(인장)시험기,9024102000
피로시험기,9024104000
만능시험기,9024105000
"인쇄회로기판, 반도체 디바이스 및 전자집적회로의 볼이나 와이어의 접착력ㆍ전단력 측정을 위한 기기",9024106000
방직용 섬유시험기,90248010
마모시험기,9024801020
그 밖의 시험기,90248090
탄성시험기,9024809010
센서(특정의 변화량을 감지하는 소자로서 감지된 신호를 전기적신호로 변환하는 장치를 갖춘 것인지에 상관없다),9024901000
의료용ㆍ수의과용 온도계,9025111000
온도계,9025191000
고온계,90251920
광학식 고온계,9025192010
액체 비중계와 그 밖의 이와 유사한 부력식 측정기,9025801000
기압계(다른기기와 결합되지 않은 것으로 한정한다),9025802000
습도계,9025803000
유량의 측정ㆍ검사용,9026101000
액면의 측정ㆍ검사용,9026102000
액체형 압력계,9026202000
금속형 압력계 ,9026203000
전기식 압력계,9026204000
열측정계,9026801000
풍력계,9026802000
가스나 매연 분석용 기기,9027100000
크로마토그래프와 전기영동 장치,9027200000
분광사진기,9027303000
분광계ㆍ분광광도계,9027304000
편광계,9027501000
굴절계,9027502000
비색계,9027503000
조도계,9027504000
질량분석기,9027810000
그 밖의 물리분석용ㆍ화학분석용 기기,9027891000
그 밖의 측정용ㆍ검사용 기기,90278920
피ㆍ에이치(pH) 미터,9027892010
열량계,9027892020
점도계,9027892030
마이크로톰(microtome),9027901000
가스ㆍ매연분석기기와 마이크로톰(microtome)의 것,9027909091
적산(積算)용 계기,90281010
디지털식,9028101010
검정용 계기,9028102000
전류가 50암페어 이상인 것,9028301010
전류가 50암페어 미만인 것,9028301020
적산(積算)회전계,9029101000
생산량계,9029102000
속도계와 회전속도계,90292010
시계식,9029201010
스트로보스코우프(stroboscope),9029202000
전리선의 검사용이나 검출용 기기,9030100000
오실로스코프(oscilloscope)와 오실로그래프(oscillograph),9030200000
기록장치가 없는 멀티미터,9030310000
기록장치를 갖춘 멀티미터,9030320000
전압계,9030331000
전류계,9030332000
회로계,9030333000
저항계,9030334000
주파수 측정기,9030396000
전기통신용으로 특별히 설계된 그 밖의 기기[예: 누화계(cross-talk meter)ㆍ게인측정계(gain measuring instrument)ㆍ만곡률계(distortion factor meter)ㆍ잡음전압계(psophometer)],9030400000
반도체 웨이퍼나 소자(집적회로를 포함한다)의 측정용이나 검사용,9030820000
기타(기록장치를 갖춘 것으로 한정한다),9030840000
소호 제9030.82호의 것,9030901000
균형시험기,9031100000
테스트벤치(Test bench),9031200000
반도체웨이퍼 표면의 파티클 오염상태 측정용,9031412000
광학식 표면 테스터,9031491000
윤곽투영기,90314940
반도체 제조공정의 것,9031494010
로드셀,9031802000
내연기관 특성 시험기,9031809010
기어 테스터,9031809020
초음파 두께 측정기,9031809060
흠ㆍ균열 등 측정기,9031809070
동력시험기,9031809080
반도체 제조용[반도체 웨이퍼와 소자 검사용이나 반도체 소자 제조에 사용되는 포토마스크(photomask)나 레티클(reticle) 검사용의 것을 포함한다],90319010
소호 제9031.41호의 것,9031901010
가변식,90321010
냉장고용,9032101010
고정식,9032102000
매노우스타트(manostat),9032200000
반도체 제조용 기기에 전용 또는 주로 사용되는 종류의 것,9032811000
습도 자동조정기,90328910
전압 자동조정기,90328920
그 밖의 전기적 양(量)의 자동조정기기,90328930
유량자동조정기와 조절기,90328940
제90류의 기계ㆍ기기ㆍ장치ㆍ장비용 부분품과 부속품(이 류에 따로 분류되지 않은 것으로 한정한다),9033000000
기계식 표시부만을 갖춘 것,9101110000
자동권(自動捲)식,9101210000
전기구동식,9101910000
시각장애인용,9102111000
문자판ㆍ밴드 등을 귀금속으로 만든 것이나 귀금속을 입힌 금속으로 만든 것,9102112000
